,id,script,tokenize,NER-label,exist_label
20,2YiZrIJzUsk,매치가 안 돼서 여러분들이 그렇죠 왜 매치가 안 되니 앞으로 많은 인수분의 문제에서 수가 들어가 있는 데에 특히 수중에 이를 경우 이를 경우는 일의 제곱으로 생각하는 경우가 많습니다,"['매', '##치가', '안', '돼서', '여러분들', '##이', '그렇', '##죠', '왜', '매', '##치가', '안', '되니', '앞으로', '많은', '인수', '##분의', '문제에', '##서', '수가', '들어가', '있는', '데', '##에', '특히', '수', '##중에', '이를', '경우', '이를', '경우는', '일', '##의', '제', '##곱', '##으로', '생각하는', '경우가', '많습니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
21,2YiZrIJzUsk,이를 만 써져있어도 기본적으로 이래 제국과 같잖아요,"['이를', '만', '써', '##져', '##있어도', '기본적으로', '이래', '제', '##국', '##과', '같', '##잖아요']","['O', 'O', 'O', 'O', 'O', 'O']",[]
22,2YiZrIJzUsk,그렇 죠이를 우리가 바라보는 시선이 인수분해 할 거야,"['그렇', '죠', '##이를', '우리가', '바라보는', '시선', '##이', '인수', '##분해', '할', '거야']","['O', 'O', 'O', 'O', 'O']",[]
23,2YiZrIJzUsk,그건 이래 제법이야,"['그건', '이래', '제', '##법이', '##야']","['O', 'O']",[]
24,2YiZrIJzUsk,이렇게 여러분들이 포인트를 잡으면 잘 보여요,"['이렇게', '여러분들', '##이', '포인트', '##를', '잡으면', '잘', '보여', '##요']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
25,2YiZrIJzUsk,한번 볼까요,"['한번', '볼', '##까요']",['O'],[]
26,2YiZrIJzUsk,어 이걸 물론 우리가 실제로 계산할 때 분의에서 분의 쓰고 그다음 두 번째 거부 내일이니까 분에 쓰고 그다음에 불에 일이니까 분에 쓰고 이렇게 해서 끝까지 갈 것은 아니란 얘기 요구분의 뭐예요,"['어', '이걸', '물론', '우리가', '실제로', '계산', '##할', '때', '분', '##의', '##에서', '분', '##의', '쓰고', '그다음', '두', '번', '##째', '거부', '내일', '##이니까', '분', '##에', '쓰고', '그다음', '##에', '불', '##에', '일이', '##니까', '분', '##에', '쓰고', '이렇게', '해서', '끝까지', '갈', '것은', '아니란', '얘기', '요구', '##분의', '뭐', '##예요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
27,2YiZrIJzUsk,이거 언제 이걸 갖다가 찾아서 약분을 합니까 이렇게 푼 친구들이나 역시 이러면 안 되는 거예요,"['이거', '언제', '이걸', '갖다', '##가', '찾아서', '약', '##분을', '합니까', '이렇게', '푼', '친구들', '##이나', '역시', '이러면', '안', '되는', '거예요']","['O', 'O', 'O', 'O', 'O', 'CVL-B', 'O', 'O', 'O']",['CVL']
28,2YiZrIJzUsk,그렇죠,"['그렇', '##죠']",['O'],[]
29,2YiZrIJzUsk,그 우리가 이 문제는 어떻게 접근할 거냐면 이를 갖다가 입에 제거 브로 생각해 보면 자에 곱 막 붙여 보자에 곱 백업 제곱 이렇게 붙여볼게요,"['그', '우리가', '이', '문제는', '어떻게', '접근', '##할', '거냐', '##면', '이를', '갖다', '##가', '입에', '제거', '브', '##로', '생각해', '보면', '자', '##에', '곱', '막', '붙여', '보자', '##에', '곱', '백', '##업', '제', '##곱', '이렇게', '붙여', '##볼', '##게요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
30,2YiZrIJzUsk,그러면 내일 첫 부분을 보면 이 배재고의 제곱 불의의 제곱이라는 것은 불의의 제곱이다,"['그러면', '내일', '첫', '부분을', '보면', '이', '배', '##재', '##고의', '제', '##곱', '불의', '##의', '제', '##곱', '##이라는', '것은', '불의', '##의', '제', '##곱', '##이다']","['O', 'O', 'PER-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",['PER']
31,2YiZrIJzUsk,이렇게 바라볼 수 있겠죠,"['이렇게', '바라', '##볼', '수', '있겠죠']","['O', 'O', 'O']",[]
32,2YiZrIJzUsk,이 시선이 필요하고요,"['이', '시선', '##이', '필요', '##하고', '##요']","['O', 'O', 'O']",[]
33,2YiZrIJzUsk,우리는그러면두번째꺼는회회제국군의의제곱이니까브레인의제곱이렇게바라보는시선이필요하단얘기야그렇다면이건우리가보여요,"['우리는', '##그러', '##면', '##두', '##번째', '##꺼', '##는', '##회', '##회', '##제', '##국', '##군의', '##의', '##제', '##곱', '##이니까', '##브', '##레', '##인의', '##제', '##곱', '##이렇게', '##바라', '##보는', '##시', '##선이', '##필요', '##하단', '##얘기', '##야', '##그렇', '##다면', '##이건', '##우리', '##가', '##보여', '##요']","['O', 'O', 'O', 'NUM-B', 'NUM-B', 'O', 'ORG-B', 'ORG-B', 'ORG-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NUM', 'NUM', 'ORG', 'ORG', 'ORG']"
34,2YiZrIJzUsk,제곱 양 되잖아요,"['제', '##곱', '양', '되잖아', '##요']","['O', 'O', 'O']",[]
35,2YiZrIJzUsk,품 우린 뭘 해야 돼,"['품', '우린', '뭘', '해야', '돼']",[],[]
36,2YiZrIJzUsk,당연히아곱하기지생각할수있어야되는거예요,"['당연히', '##아', '##곱', '##하기', '##지', '##생각', '##할수있', '##어야', '##되는거', '##예요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
37,2YiZrIJzUsk,그럼 두 번째 꿈 뭐예요라고 분의 각각을 한 번 더해주고 한 번은 빼주고 이 생각을 할 수 있어야 된다는 얘기죠,"['그럼', '두', '번', '##째', '꿈', '뭐', '##예요', '##라고', '분', '##의', '각각', '##을', '한', '번', '더해', '##주고', '한', '번', '##은', '빼', '##주고', '이', '생각을', '할', '수', '있어야', '된다는', '얘기', '##죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
38,2YiZrIJzUsk,하나만 더 볼까,"['하나만', '더', '볼', '##까']","['NUM-B', 'O']",['NUM']
39,2YiZrIJzUsk,그럼 뒤가 안 보더라도 우리 쓸 수 있죠,"['그럼', '뒤가', '안', '보', '##더라도', '우리', '쓸', '수', '있죠']",['O'],[]
40,2YiZrIJzUsk,아에서한번은분의일다하고산물이뺐어처음에분의분의분의분의그러면이제뭐들어갈차례에요분의을한번더하고분의을빽엣지정말그런가요확인하면당연히맞습니다줘,"['아에', '##서', '##한번', '##은', '##분의', '##일', '##다하고', '##산물', '##이', '##뺐', '##어', '##처음', '##에', '##분의', '##분의', '##분의', '##분의', '##그러', '##면이', '##제', '##뭐', '##들어', '##갈', '##차례', '##에요', '##분의', '##을', '##한번', '##더', '##하고', '##분의', '##을', '##빽', '##엣', '##지', '##정말', '##그런', '##가요', '##확인', '##하면', '##당', '##연히', '##맞', '##습니다', '##줘']","['O', 'NUM-B', 'DAT-B', 'DAT-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NUM', 'DAT', 'DAT']"
41,2YiZrIJzUsk,그리고 이제 땡땡 땡 하고 우리가 가야 되는 거죠,"['그리고', '이제', '땡', '##땡', '땡', '하고', '우리가', '가야', '되는', '거죠']","['O', 'O', 'O']",[]
42,2YiZrIJzUsk,그래서 마지막 뭐가 될까를 생각해 보면 이 마지막을 바로 쓰면 살짝 헷갈릴 수 있으니까 바로 요,"['그래서', '마지막', '뭐가', '될까', '##를', '생각해', '보면', '이', '마지막', '##을', '바로', '쓰면', '살짝', '헷갈', '##릴', '수', '있으니까', '바로', '요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
43,2YiZrIJzUsk,앞에 거하라 정도를 생각해 본다면의 제국 군의 일이 없겠지요,"['앞에', '거', '##하라', '정도를', '생각해', '본다', '##면', '##의', '제', '##국', '군', '##의', '일이', '없겠지', '##요']","['O', 'O', 'O', 'O', 'O', 'LOC-B', 'O', 'O', 'O']",['LOC']
44,2YiZrIJzUsk,앞에 가 그러면 당연히 일과 분의 이를 한 번은 더해줄 거고 한 번은 이래서 분에 이를 뺀다 이렇게 갈 거고 이제 마지막에 뭐가 됩니까 마지막이 분의 곱하기 분의 여기까지가 준 거죠,"['앞에', '가', '그러면', '당연히', '일', '##과', '분', '##의', '이를', '한', '번', '##은', '더해', '##줄', '거고', '한', '번', '##은', '이래서', '분', '##에', '이를', '뺀', '##다', '이렇게', '갈', '거고', '이제', '마지막', '##에', '뭐가', '됩니까', '마지막', '##이', '분', '##의', '곱', '##하기', '분', '##의', '여기까지', '##가', '준', '거죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
45,2YiZrIJzUsk,아직은 느낌이 잘 하나요,"['아직은', '느낌이', '잘', '하나요']","['O', 'O', 'O']",[]
46,2YiZrIJzUsk,아직은 느낌이 안 옵니다,"['아직은', '느낌이', '안', '옵', '##니다']","['O', 'O', 'O']",[]
47,2YiZrIJzUsk,심하면 됩니다,"['심', '##하면', '됩니다']","['O', 'O']",[]
48,2YiZrIJzUsk,계산해 볼게요,"['계산', '##해', '볼', '##게요']","['O', 'O']",[]
49,2YiZrIJzUsk,얼마분의두번째건분의긴세번째건불의네번째껀분의다섯번째껀분의그다음은분의쓰는방법은느낌조분모가이두개삶속의개계육개개에서어디까지가있고요개까지갈거예요,"['얼마', '##분의', '##두', '##번째', '##건', '##분의', '##긴', '##세', '##번째', '##건', '##불', '##의', '##네', '##번째', '##껀', '##분의', '##다', '##섯', '##번째', '##껀', '##분의', '##그', '##다음', '##은', '##분의', '##쓰는', '##방법', '##은', '##느낌', '##조', '##분', '##모가', '##이', '##두', '##개', '##삶', '##속의', '##개', '##계', '##육', '##개', '##개', '##에서', '##어디', '##까지', '##가', '##있고', '##요', '##개', '##까지', '##갈', '##거', '##예요']","['O', 'NUM-B', 'NUM-B', 'O', 'EVT-B', 'AFW-B', 'NUM-B', 'NUM-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG-B', 'NUM-B', 'NUM-B', 'O', 'O', 'O', 'O', 'ANM-B', 'ANM-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NUM', 'NUM', 'EVT', 'AFW', 'NUM', 'NUM', 'ORG', 'NUM', 'NUM', 'ANM', 'ANM']"
50,2YiZrIJzUsk,자 일단 요 부분까지 가본다면 분의 곱하기 분의 그다음 마지막이 분의 일 곱하기 분에까지 갈 거라는 이야기야,"['자', '일단', '요', '부분', '##까지', '가', '##본다', '##면', '분', '##의', '곱', '##하기', '분', '##의', '그다음', '마지막', '##이', '분', '##의', '일', '곱', '##하기', '분', '##에', '##까지', '갈', '거라', '##는', '이야기', '##야']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
51,2YiZrIJzUsk,이렇게 바라봤던 이 우리는 공통점을 찾을 수 있죠,"['이렇게', '바라', '##봤', '##던', '이', '우리는', '공통점', '##을', '찾을', '수', '있죠']","['O', 'O', 'O', 'O', 'O', 'O']",[]
52,2YiZrIJzUsk,바로 뭐냐면 분모가 이 일대 분자가 크고 자다 부모보다 분모가 일 때 분자가 삶보다 크고 하라다,"['바로', '뭐냐', '##면', '분', '##모가', '이', '일대', '분', '##자가', '크고', '자', '##다', '부모', '##보다', '분', '##모가', '일', '때', '분', '##자가', '삶', '##보다', '크고', '하라', '##다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
53,2YiZrIJzUsk,가대 크고 자라 이게 연속해서 반복된다는 얘기예요,"['가', '##대', '크고', '자라', '이게', '연속', '##해서', '반복', '##된다는', '얘기', '##예요']","['O', 'O', 'O', 'O']",[]
54,2YiZrIJzUsk,이런 규칙성을 이제 찾았다면 그다음은 이걸 실제다 개선할 건 아니죠,"['이런', '규칙', '##성을', '이제', '찾', '##았다', '##면', '그다음', '##은', '이걸', '실제', '##다', '개선', '##할', '건', '아니죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
55,2YiZrIJzUsk,당연히 간단하게 떨어질 거야,"['당연히', '간단', '##하게', '떨어질', '거야']","['O', 'O', 'O']",[]
56,2YiZrIJzUsk,뭐가 가능에 약뿐이 가능할 거예요,"['뭐가', '가능', '##에', '약', '##뿐이', '가능', '##할', '거예요']","['O', 'O', 'O', 'O']",[]
57,2YiZrIJzUsk,한번 그 약품을 바라봤던 어분의 하고 분의 가 여기 보이네,"['한번', '그', '약', '##품을', '바라', '##봤', '##던', '어', '##분의', '하고', '분', '##의', '가', '여기', '보이네']","['O', 'O', 'O', 'O', 'O', 'O']",[]
58,2YiZrIJzUsk,이렇게 일단 지울 수 있겠네,"['이렇게', '일단', '지', '##울', '수', '있겠네']","['O', 'O', 'O']",[]
59,2YiZrIJzUsk,그다음에 분의 사하고 분의 이 이렇게 보이네,"['그다음', '##에', '분', '##의', '사', '##하고', '분', '##의', '이', '이렇게', '보이네']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
60,2YiZrIJzUsk,아 느낌이 어떤 수하고 두 칸 건너뛴 수가 서로 없어요,"['아', '느낌이', '어떤', '수', '##하고', '두', '칸', '건너', '##뛴', '수가', '서로', '없어요']","['O', 'O', 'O', 'O']",[]
61,2YiZrIJzUsk,어떤 수하고 두 칸 건너뛴 수가 서로 역시예요,"['어떤', '수', '##하고', '두', '칸', '건너', '##뛴', '수가', '서로', '역시', '##예요']","['O', 'O', 'O']",[]
62,2YiZrIJzUsk,이런 식으로 계속 지어져 나간다면 이수는 없어질 게 업종이 앞의 네 번째 잇는 거 앞에 주칸 떨어지는데 분의 이 있을 수 있었을 텐데 크게 없으니까 이 수는 살아남아있는 상태에요,"['이런', '식으로', '계속', '지어', '##져', '나간다', '##면', '이수', '##는', '없어질', '게', '업종', '##이', '앞', '##의', '네', '번', '##째', '잇는', '거', '앞에', '주', '##칸', '떨어지는', '##데', '분', '##의', '이', '있을', '수', '있었을', '텐데', '크게', '없으니까', '이', '수는', '살아남', '##아', '##있는', '상태', '##에요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
63,2YiZrIJzUsk,그다음 뒤쪽으로 쭉 가서 이것도 이제 주위에 있는 것과 약품 됐을 테고 자 분을 이렇게 칸 뒤에 있는 것과 약분이 됐을 거란 얘기죠,"['그다음', '뒤', '##쪽으로', '쭉', '가서', '이것도', '이제', '주위에', '있는', '것과', '약', '##품', '됐', '##을', '테', '##고', '자', '분', '##을', '이렇게', '칸', '뒤에', '있는', '것과', '약', '##분이', '됐', '##을', '거', '##란', '얘기', '##죠']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
64,2YiZrIJzUsk,그럼 누구랄까 이건 누가 앞에 분명히 분에 가 있었을 거예요,"['그럼', '누구', '##랄까', '이건', '누가', '앞에', '분명히', '분', '##에', '가', '있었을', '거예요']","['O', 'O', 'O', 'O', 'O']",[]
65,2YiZrIJzUsk,부모가 일개의 맞죠,"['부모가', '일개', '##의', '맞죠']","['O', 'O']",[]
66,2YiZrIJzUsk,그래서 이렇게 지어졌을 테니 결국 분모 가분의 링거니 뒤에 있는 분에 없기 때문에 살아남는다라는 이야기입니다,"['그래서', '이렇게', '지어', '##졌', '##을', '테', '##니', '결국', '분', '##모', '가', '##분의', '링', '##거니', '뒤에', '있는', '분', '##에', '없기', '때문에', '살아남', '##는다', '##라는', '이야기', '##입니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
67,2YiZrIJzUsk,결국 최종적으로 남은 건 뭐냐면 제일 앞에 분의 남아있고 그다음에 쭉 약품 됐고 마지막에 분의 일 남기 때문에 이렇게 우리는 이걸 실제로 닭에 사라는 게 아니라 정리하다 보면 간단하게 나오게끔 문제가 출제될 수밖에 없는 거예요,"['결국', '최종', '##적으로', '남은', '건', '뭐냐', '##면', '제일', '앞에', '분', '##의', '남아', '##있고', '그다음', '##에', '쭉', '약', '##품', '됐고', '마지막', '##에', '분', '##의', '일', '남기', '때문에', '이렇게', '우리는', '이걸', '실제로', '닭', '##에', '사라', '##는', '게', '아니라', '정리', '##하다', '보면', '간단', '##하게', '나오게', '##끔', '문제가', '출', '##제', '##될', '수밖에', '없는', '거예요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
68,2YiZrIJzUsk,그래서 이것만 여러분들이 계산해 주면 분에 이렇게 여러분들이 답을 구하는 형태에 문제가 되는 거고요,"['그래서', '이것만', '여러분들', '##이', '계산', '##해', '주면', '분', '##에', '이렇게', '여러분들', '##이', '답을', '구', '##하는', '형태', '##에', '문제가', '되는', '거고', '##요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
69,2YiZrIJzUsk,자 오늘의 수학의 답은 뭐가 될까요,"['자', '오늘의', '수학', '##의', '답은', '뭐가', '될까요']","['DAT-B', 'O', 'O']",['DAT']
70,2YiZrIJzUsk,아인 수불의 형태에서 우리가 일이 자주 등장을 해요,"['아', '##인', '수', '##불', '##의', '형태', '##에서', '우리가', '일이', '자주', '등장', '##을', '해요']","['O', 'O', 'O', 'O', 'O', 'O']",[]
71,2YiZrIJzUsk,그 일은 반드시 모르 생각하자 일에 제곱으로 생각하면 완전 대급식에 될 수도 있고 아니면 제곱의 차로 바라볼 수도 있어서 여러분들께서 공식을 적용시켜서 복잡한 문제에 수액의 살을 간단하게 정리할 수 있게 되는 겁니다,"['그', '일은', '반드시', '모르', '생각', '##하자', '일에', '제', '##곱', '##으로', '생각하면', '완전', '대', '##급식', '##에', '될', '수도', '있고', '아니면', '제', '##곱', '##의', '차로', '바라', '##볼', '수도', '있어서', '여러분들', '##께서', '공식', '##을', '적용', '##시켜서', '복잡', '##한', '문제에', '수', '##액', '##의', '살', '##을', '간단', '##하게', '정리', '##할', '수', '있게', '되는', '겁니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
72,2YiZrIJzUsk,아박수아아,"['아', '##박', '##수', '##아아']","['PER-B', 'PER-I', 'O']",['PER']
73,3LQYGZjOUoA,이차방정식 근의 공식에 대해서 공부해 보도록 하겠습니다,"['이', '##차', '##방', '##정', '##식', '근', '##의', '공식', '##에', '대해서', '공부', '##해', '보도', '##록', '하겠습니다']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
74,3LQYGZjOUoA,자이트 공식은 요,"['자', '##이트', '공식', '##은', '요']","['O', 'O']",[]
75,3LQYGZjOUoA,굉장히 중요한 내용입니다,"['굉장히', '중요한', '내용', '##입니다']","['O', 'O', 'O']",[]
76,3LQYGZjOUoA,어 아무리 수학을 포기한 사람이라고 할지라도 그 내공식을 외우고 있어요,"['어', '아무리', '수학', '##을', '포기한', '사람이라고', '할지', '##라도', '그', '내', '##공', '##식을', '외', '##우고', '있어요']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
77,3LQYGZjOUoA,그럼 아마 여러분들의 부모님들 뭐 어머님 아버님들도 오랜 시간이 지났지만 그 내고 시계 대해서는 우리의 고 계시지 않을까,"['그럼', '아마', '여러분들', '##의', '부모님', '##들', '뭐', '어머', '##님', '아버', '##님들', '##도', '오랜', '시간이', '지', '##났지', '##만', '그', '내고', '시계', '대해서는', '우리의', '고', '계시', '##지', '않을까']","['O', 'O', 'CVL-B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",['CVL']
78,3LQYGZjOUoA,요런 생각을 해봅니다,"['요런', '생각을', '해', '##봅니다']","['O', 'O']",[]
79,3LQYGZjOUoA,그만큼 중요한 내용이라는 걸 말씀을 드리고 싶어요,"['그만큼', '중요한', '내용이', '##라는', '걸', '말씀을', '드리', '##고', '싶어요']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",[]
80,3LQYGZjOUoA,자 그러면 정신 바짝 차리고 같이 출발해 보도록 하겠습니다,"['자', '그러면', '정신', '바짝', '차리고', '같이', '출발', '##해', '보도', '##록', '하겠습니다']","['O', 'O', 'O', 'O', 'O']",[]
81,3LQYGZjOUoA,여기 차 방정식이 있어요,"['여기', '차', '방', '##정', '##식이', '있어요']","['O', 'O', 'O']",[]
82,3LQYGZjOUoA,더 플러스 플러스 이퀄 영예라는 이차방정식의 있습니다,"['더', '플', '##러스', '플', '##러스', '이', '##퀄', '영', '##예', '##라는', '이', '##차', '##방', '##정', '##식의', '있습니다']","['O', 'O', 'O', 'O', 'O', 'CVL-B', 'CVL-B', 'O', 'O', 'O']","['CVL', 'CVL']"
